floorNumber_start,paintingId,user_id,duration_seconds,painting_name,artist,date,art_knowledge,art_involvement,visit_rate
1,1_0326,User_31,10.6,Nature morte au petit chien,Benedetto Fioravanti,Mid-17th century,General level,No involvement,A few times a year
1,1_0324,User_31,9.35,"Nature morte, écrevisse et poissons",Giuseppe Recco,Circa 1680,General level,No involvement,A few times a year
1,1_0322,User_31,10.84,Nature morte au tapis et cédrats,Francesco Maltese,Second half of the 17th century,General level,No involvement,A few times a year
1,1_0320,User_31,4.86,Fruits d'Italie,Aniello Ascione,17th century (last quarter) - 18th century (1st quarter),General level,No involvement,A few times a year
1,1_0324,User_31,39.18,"Nature morte, écrevisse et poissons",Giuseppe Recco,Circa 1680,General level,No involvement,A few times a year
1,1_0320,User_31,23.13,Fruits d'Italie,Aniello Ascione,17th century (last quarter) - 18th century (1st quarter),General level,No involvement,A few times a year
1,1_0266,User_31,2.26,Le Pape Alexandre VII porté à la procession du Corpus Domini,Giovanni Maria Morandi,Circa 1657,General level,No involvement,A few times a year
1,1_5870,User_31,5.03,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,General level,No involvement,A few times a year
1,1_0268,User_31,9.96,Saint Sébastien soigné par sainte Irène,Jean Allemant,Circa 1626-1631,General level,No involvement,A few times a year
1,1_5872,User_31,37.66,Les Lamentations sur le Christ mort,Jacque de Bellange,Circa 1602-1604,General level,No involvement,A few times a year
1,1_5870,User_31,21.26,Le Ravissement de saint François,Jacque de Bellange,Circa 1600-1605,General level,No involvement,A few times a year
1,1_0187,User_31,10.71,La destruction du palais d'Armide,Charles-Antoine Coypel,1737,General level,No involvement,A few times a year
1,1_0183,User_31,2.55,La Rencontre de Didon et Enée,Anonyme,Circa 1750-1760,General level,No involvement,A few times a year
1,1_0199,User_31,9.04,La Marchande d'Amours,Claude Michel,Circa 1765-1768,General level,No involvement,A few times a year
1,1_0197,User_31,4.05,L'offrande à l'Amour,Claude Michel,Circa 1765-1768,General level,No involvement,A few times a year
1,1_0133,User_31,0.16,Tullie faisant passer son char sur le corps de son père,François-Guillaume Ménageot,1765,General level,No involvement,A few times a year
1,1_5901,User_31,4.93,Escalier de la galerie des Cerfs au Palais ducal de Nancy,Jean-Joseph Thorelle,1838,General level,No involvement,A few times a year
1,1_0053,User_31,22.04,Charles le Téméraire retrouvé mort après la bataille de Nancy,Auguste Feyen-Perrin,1865,General level,No involvement,A few times a year
1,1_5899,User_31,8.33,Episode du siège de Metz,Charles-Laurent Maréchal,1835,General level,No involvement,A few times a year
1,1_5896,User_31,6.05,Portrait de Guilbert de Pixerécourt,Sophie Bertaud-Cheradame,1822,General level,No involvement,A few times a year
1,1_0141,User_31,31.51,Anne et Jehanne,Laura Leroux-Revault,Circa 1894,General level,No involvement,A few times a year
1,1_5905,User_31,5.02,Portrait d'Elisabeth-Charlotte de Bavière,Nicolas Larguillière,Circa 1678,General level,No involvement,A few times a year
1,1_0124,User_31,15.13,Vue de la ville et du port de Dieppe,Eugène Isabey,1842,General level,No involvement,A few times a year
1,1_0060,User_31,41.7,Jeune fille et la Mort,Henri-Léopold Lévy,1900,General level,No involvement,A few times a year
1,1_0062,User_31,21.06,Paysage de montagne,Gustave Doré,Circa 1870,General level,No involvement,A few times a year
1,1_0060,User_31,52.97,Jeune fille et la Mort,Henri-Léopold Lévy,1900,General level,No involvement,A few times a year
1,1_0058,User_31,53.24,Soir d'automne en forêt (Ile-et-Vilaine),Jean-Henri Zuber,1878,General level,No involvement,A few times a year
1,1_0078,User_31,22.69,Retour de chasse au lion,Aimé-Nicolas Morot,1902,General level,No involvement,A few times a year
1,1_5917,User_31,13.42,Repos d'Arabes,Charles-Théodore Frère,1848,General level,No involvement,A few times a year
1,1_5915,User_31,15.38,Restaurant en plein vent à Ain-Sefra,Marie-Aimée-Eliane Lucas-Robiquet,Second half of the 19th century - First half of the 20th century,General level,No involvement,A few times a year
1,1_5913,User_31,17.45,Nurmahal,Victor Prouvé,1886,General level,No involvement,A few times a year
1,1_5909,User_31,5.69,Portrait de Lucien Wiener dans son atelier,Victor Prouvé,1890,General level,No involvement,A few times a year
1,1_5775,User_31,53.48,Panneau décoratif ovale : deux dragons gardant la perle sacrée,Anonyme,Undated,General level,No involvement,A few times a year
0,0_0803,User_31,9.74,"La Seine au Pont-Neuf, effet de brouillard",Albert Marquet,1906,General level,No involvement,A few times a year
2,2_2924,User_32,4.29,Vierge à l'Enfant,Antoon van Dyck,1630-1632,General level,Professional/Artist,A few times a year
2,2_2922,User_32,65.67,Têtes de vieille femme,Jacob Jordaens,Circa 1620,General level,Professional/Artist,A few times a year
2,2_2926,User_32,9.49,Jésus marchant sur les eaux,Pierre-Paul Rubens,Circa 1618,General level,Professional/Artist,A few times a year
2,2_2928,User_32,4.4,Jonas jeté à la mer,Pierre-Paul Rubens,Circa 1618,General level,Professional/Artist,A few times a year
2,2_2930,User_32,1.21,La Continence de Scipion,Cornelis de Vos,Circa 1630,General level,Professional/Artist,A few times a year
2,2_2932,User_32,26.52,Persée délivrant Andromède,Theodoor Van Thulden,1646,General level,Professional/Artist,A few times a year
2,2_2934,User_32,5.11,Andromède attachée au rocher,Frans Wouters,After 1634,General level,Professional/Artist,A few times a year
2,2_2936,User_32,4.92,Le Christ après la flagellation,Gérard Seghers,Circa 1620-1625,General level,Professional/Artist,A few times a year
2,2_2913,User_32,62.2,Noces de Thétis et Pélée,Joachim Wtewael,Circa 1606-1610,General level,Professional/Artist,A few times a year
2,2_0417,User_32,63.23,Ne me touche pas,"Jan II Brueghel, le jeune",After 1625,General level,Professional/Artist,A few times a year
2,2_0422,User_32,27.61,Prédiction de saint Jean-Baptiste,Abraham Bloemaert,Circa 1620,General level,Professional/Artist,A few times a year
2,2_2904,User_32,4.96,Laissez venir à moi les petits enfants,Pieter Pietersz,Circa 1580-1590,General level,Professional/Artist,A few times a year
2,2_2904,User_32,21.93,Laissez venir à moi les petits enfants,Pieter Pietersz,Circa 1580-1590,General level,Professional/Artist,A few times a year
2,2_2902,User_32,13.87,Marché avec l'Ecce Homo,Joachim Beuckelaer,Circa 1561,General level,Professional/Artist,A few times a year
2,2_2900,User_32,77.27,Le Christ chassant les marchands du temple,Jan Sanders Van Hemessen,1556,General level,Professional/Artist,A few times a year
2,2_2917,User_32,19.58,Les Compteurs d'argent,Marinus Van Roejmerswalen,Late 16th century,General level,Professional/Artist,A few times a year
2,2_2915,User_32,44.98,Diane chasseresse,"Paolo, dit Fiammingo",Circa 1592,General level,Professional/Artist,A few times a year
2,2_2917,User_32,52.05,Les Compteurs d'argent,Marinus Van Roejmerswalen,Late 16th century,General level,Professional/Artist,A few times a year
2,2_2880,User_32,22.62,Le Christ tombé sous sa croix,Frans II Francken,16th century (last quarter) - 17th century (1st half),General level,Professional/Artist,A few times a year
2,2_2878,User_32,109.9,La passion du Christ,Lucas de Leyde,16th century,General level,Professional/Artist,A few times a year
2,2_2875,User_32,45.01,Saint Jérôme dans le désert,Maître du fils prodigue,After 1550,General level,Professional/Artist,A few times a year
2,2_2873,User_32,43.41,Le Christ au désert servi par des anges,Frans II Francken,17th century,General level,Professional/Artist,A few times a year
2,2_2871,User_32,39.61,Le Calvaire,Frans I Francken,16th century (2nd half) - 17th century (1st quarter),General level,Professional/Artist,A few times a year
2,2_2869,User_32,14.87,Vierge à l'Enfant servie par des anges,Cornelis de Baellieur le vieux,17th century,General level,Professional/Artist,A few times a year
2,2_2888,User_32,64.41,Adoration des bergers,Anonyme,16th century,General level,Professional/Artist,A few times a year
2,2_0464,User_32,2.64,Portrait d'homme à la barbe grisonnante,Corneille de Lyon,16th century,General level,Professional/Artist,A few times a year
2,2_0467,User_32,4.04,Portrait du comte de Nanteuil,Corneille de Lyon,16th century,General level,Professional/Artist,A few times a year
2,2_0459,User_32,6.77,Portrait d'Antoine de Ville,Atelier d'Hugues de Lafaye,Undated,General level,Professional/Artist,A few times a year
2,2_2890,User_32,35.06,L'Adoration des bergers,Anonyme flamand,Second half of the 16th century,General level,Professional/Artist,A few times a year
2,2_2867,User_32,22.98,Le mariage mystique de sainte Catherine,Joos Van Cleve,1514,General level,Professional/Artist,A few times a year
2,2_2836,User_32,3.32,Déploration du Christ,Jacopo Robusti dit Tintoret,Circa 1580,General level,Professional/Artist,A few times a year
2,2_2831,User_32,5.03,Sainte Famille avec saint Jean et sainte Elisabeth,Jacopino del Conte,16th century,General level,Professional/Artist,A few times a year
2,2_2829,User_32,2.92,La Sainte Trinité,Giorgio Vasari,Circa 1558,General level,Professional/Artist,A few times a year
2,2_2827,User_32,2.26,Pietà avec des anges,Frederico Zuccaro,Circa 1570,General level,Professional/Artist,A few times a year
2,2_2836,User_32,101.03,Déploration du Christ,Jacopo Robusti dit Tintoret,Circa 1580,General level,Professional/Artist,A few times a year
2,2_2824,User_32,97.96,L'Apparition du Christ à Marie-Madeleine,Wilheim Stetter,1523,General level,Professional/Artist,A few times a year
2,2_2822,User_32,16.36,La Mise au tombeau,Wilheim Stetter,1536,General level,Professional/Artist,A few times a year
2,2_2838,User_32,193.21,Déluge / Le Déluge,"Gerolamo Bassano / Leandro, dit Bassano Leandro da Ponte",Circa 1590,General level,Professional/Artist,A few times a year
2,2_2840,User_32,366.02,L'Enlèvement d'Hélène,Mathis Gerung,1530-1531,General level,Professional/Artist,A few times a year
2,2_2816,User_32,33.36,Le Jugement dernier,Hans Leonhard Schäuffelein,1535,General level,Professional/Artist,A few times a year
2,2_2863,User_32,33.39,La Présentation de Jésus au temple,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2864,User_32,6.77,Naissance de la Vierge,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2812,User_32,1.12,Saint Jean-Baptiste dans le désert,Giovanni Larciani,1510-1512,General level,Professional/Artist,A few times a year
2,2_2864,User_32,12.5,Naissance de la Vierge,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2859,User_32,7.43,Présentation de la Vierge au Temple,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2864,User_32,4.53,Naissance de la Vierge,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2859,User_32,4.9,Présentation de la Vierge au Temple,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2860,User_32,7.2,Visitation,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2859,User_32,11.01,Présentation de la Vierge au Temple,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2860,User_32,8.87,Visitation,Noël Bellemare,Late 15th century - Early 16th century,General level,Professional/Artist,A few times a year
2,2_2842,User_32,2.71,"Sainte Famille avec sainte Elisabeth, le petit saint Jean-Baptiste et un ange",Giovanni dit Nosadella Bezzi,Circa 1545-1550,General level,Professional/Artist,A few times a year
2,2_2846,User_32,5.55,Christ au roseau,Giovanni Pietro dit Giampietrino Rizzoli,16th century,General level,Professional/Artist,A few times a year
2,2_2848,User_32,5.87,Sainte Catherine d'Alexandrie,Bernardo Zenale,Circa 1500,General level,Professional/Artist,A few times a year
2,2_2850,User_32,14.72,Le Sauveur du monde,Ecole de Léonard de Vinci,Circa 1504,General level,Professional/Artist,A few times a year
2,2_2852,User_32,12.63,Vierge à l'Enfant,Taddeo di Bartolo,Circa 1396-1397,General level,Professional/Artist,A few times a year
2,2_0527,User_32,4.33,Déposition de croix avec Joseph d'Arimthie,Maître du Saint-Sang,First quarter of the 16th century,General level,Professional/Artist,A few times a year
2,2_2801,User_32,33.17,Vierge à l'enfant accompagnée par deux anges,Francesco de Tatti,1512,General level,Professional/Artist,A few times a year
2,2_2850,User_32,1.38,Le Sauveur du monde,Ecole de Léonard de Vinci,Circa 1504,General level,Professional/Artist,A few times a year
2,2_2848,User_32,23.43,Sainte Catherine d'Alexandrie,Bernardo Zenale,Circa 1500,General level,Professional/Artist,A few times a year
2,2_0527,User_32,32.53,Déposition de croix avec Joseph d'Arimthie,Maître du Saint-Sang,First quarter of the 16th century,General level,Professional/Artist,A few times a year
1,1_0387,User_32,34.16,Saint Jérôme,Johann Karl Loth,After 1635,General level,Professional/Artist,A few times a year
1,1_0389,User_32,39.93,La mélancolie,Domenico Fetti,After 1614,General level,Professional/Artist,A few times a year
1,1_0391,User_32,24.94,L'incrédulité de saint Thomas,Giuseppe Vermiglio,17th century,General level,Professional/Artist,A few times a year
1,1_0395,User_32,12.33,Femme essuyant ses larmes,Anonyme napolitain,Mid-17th century,General level,Professional/Artist,A few times a year
1,1_5845,User_32,19.85,La Femme à la puce,Georges de la Tour,Circa 1632-1635,General level,Professional/Artist,A few times a year
1,1_5846,User_32,30.36,Le Souffleur à la pipe,D'après Georges de la Tour,17th century,General level,Professional/Artist,A few times a year
1,1_0379,User_32,19.42,La Transfiguration,Pierre-Paul Rubens,1604-1605,General level,Professional/Artist,A few times a year
1,1_0368,User_32,4.91,L'Annonciation,Federico Barocci,Circa 1596-1612,General level,Professional/Artist,A few times a year
1,1_0373,User_32,5.19,L'Annonciation,Caravage/Michelangelo Merisi,Circa 1607-1610,General level,Professional/Artist,A few times a year
1,1_0377,User_32,4.37,Les Apprêts du martyre de saint Sébastien,Wenceslas Coebergher,1599,General level,Professional/Artist,A few times a year
1,1_0375,User_32,40.05,Le Christ ressuscité apparaissant à sa mère,Guido Reni,After 1632,General level,Professional/Artist,A few times a year
1,1_0377,User_32,9.78,Les Apprêts du martyre de saint Sébastien,Wenceslas Coebergher,1599,General level,Professional/Artist,A few times a year
1,1_0370,User_32,13.63,L'Annonciation,Frans II Pourbus dit Le Jeune,1619,General level,Professional/Artist,A few times a year
1,1_5848,User_32,4.65,Saint Charles Borromée donnant la sainte communion aux pestiférées de Milan,Caspar de Crayer,Circa 1668,General level,Professional/Artist,A few times a year
1,1_0368,User_32,18.65,L'Annonciation,Federico Barocci,Circa 1596-1612,General level,Professional/Artist,A few times a year
1,1_0365,User_32,30.2,Archange,Il Volterrano/ Franceschini Baldassare,After 1650,General level,Professional/Artist,A few times a year
